user_id,ageinyears,gender,married,has_children,home_country,"Free Hotel meal index (based on Scaled age in years, has children/not, and average discount on booked flights",Free Checked Bags perk index ( length of stay and Average Number of Bags Checked ),No Cancellation fee perk index (that included proportion of cancellation and normalised Atbbf),1 Night Free Hotel with Flight Perk index,Exclusive discount perk (Bargain index) includes Scaled ADSPKM and Scaled browsing duration per session
494374,47,F,FALSE,FALSE,canada,0.4725352113,0.09558131864,0.9874525544,0,0.1617973225
494463,35,F,FALSE,TRUE,usa,1.328521127,0.06343276232,0.9734763564,0.1666666667,0.1094023989
494484,17,F,FALSE,FALSE,usa,0.1,0.1876450357,0.9835662454,0.1955584119,0.334471748
494630,17,F,FALSE,FALSE,usa,0,0,0,0.3333333333,0.1110181603
494985,48,F,FALSE,FALSE,canada,0.4366197183,0.07349712466,0.9800707537,0,0.1941597825
495029,44,F,TRUE,FALSE,usa,0.4302816901,0.1497491189,1.177250442,0.01645244216,0.2734000684
495386,54,F,TRUE,TRUE,canada,1.637793427,0.1311326233,0.9801284875,0.2205655527,0.2294347252
495592,54,M,TRUE,TRUE,usa,1.521126761,0,0,0,0.1217539824
495727,48,F,TRUE,FALSE,usa,0.4366197183,0.2199214727,0.9806582591,0.1111111111,0.2104465126
496016,42,F,TRUE,FALSE,usa,0.4021126761,0.1477066704,0.9793237726,0.03110539846,0.2472337616
496332,46,F,FALSE,FALSE,usa,0.4709507042,0.148086901,0.9789377929,0.1666666667,0.2288412216
496566,46,F,FALSE,FALSE,canada,0.4084507042,0.129417399,0.9796948687,0,0.1266339015
496899,23,F,FALSE,FALSE,usa,0.08450704225,0.1868718186,1.317684487,0,0.2734497543
496972,34,F,FALSE,FALSE,usa,0.2394366197,0.06970801305,0.9856604555,0,0.09019717197
497077,42,F,FALSE,FALSE,usa,0.3854460094,0.3847130129,0.9824977926,0.009511568123,0.4021189883
497225,48,F,TRUE,FALSE,usa,0.5066197183,0.05181395381,0.9781400341,0,0.1743310501
497678,42,F,TRUE,FALSE,usa,0.3521126761,0.1139183802,0.9688382352,0.09357326478,0.1354177559
497829,55,M,FALSE,TRUE,usa,1.585211268,0.1078773526,0.9749706035,0.05218508997,0.1945470433
497915,39,F,TRUE,FALSE,usa,0.3098591549,0.1927435557,0.9783906355,0.1343187661,0.129378856
498287,41,M,FALSE,FALSE,usa,0.338028169,0.156518274,0.9793358788,0.2666666667,0.1873888947
498357,44,F,FALSE,FALSE,usa,0.4302816901,0.1942542035,0.9768571466,0.1053984576,0.2307669882
498574,37,F,TRUE,FALSE,usa,0.2816901408,0.1375994921,0.9746213795,0,0.1143731047
498607,42,F,TRUE,FALSE,canada,0.4021126761,0.1975090618,0.9735530746,0.1666666667,0.2113564648
499028,36,F,TRUE,FALSE,usa,0.2676056338,0.07099692811,0.98255219,0,0.1101641744
499252,39,F,TRUE,FALSE,usa,0.3598591549,0.3737729144,0.9737629361,0,0.197453305
499313,45,F,FALSE,FALSE,usa,0.3943661972,0.187020202,0.9842005267,0,0.1041252745
499366,48,F,FALSE,FALSE,canada,0.4866197183,0.2374706805,0.9742947105,0.3333333333,0.164383348
499375,43,F,FALSE,FALSE,canada,0.3661971831,0.1177226942,0.9828902833,0.09460154242,0.1588413678
499461,50,F,FALSE,FALSE,usa,0.4647887324,0.01236982258,0.9823527962,0,0.1308428317
499475,38,F,TRUE,FALSE,usa,0.3291079812,0.01169016457,0.9830427307,0,0.1259251318
499633,31,F,FALSE,FALSE,usa,0.2096830986,0.245064539,0.9761933976,0.1235789774,0.1909816532
499634,35,F,FALSE,TRUE,usa,1.253521127,0.1937051446,0.9774145073,0,0.1084155367
499659,58,F,TRUE,TRUE,usa,1.577464789,0,0,0.4150814053,0.2918801631
499669,31,F,TRUE,TRUE,usa,1.197183099,0.1890489493,0.9821411046,0,0.04055212799
499780,36,F,FALSE,TRUE,canada,1.267605634,0,0,0,0.4260169403
499847,49,F,TRUE,TRUE,usa,1.450704225,0.01159791687,0.9831363732,0.1111111111,0.2071525672
499979,49,F,TRUE,FALSE,canada,0.4507042254,0.04627604157,0.9825837686,0.1005055698,0.1588413678
500288,17,F,FALSE,TRUE,usa,1,0,0,0,0.04831119941
500299,19,F,FALSE,FALSE,usa,0.02816901408,0,0,0,0.05654606295
500745,28,F,FALSE,FALSE,canada,0.1549295775,0.1036279119,0.9758865897,0.01439588689,0.1493255255
500773,27,F,FALSE,FALSE,canada,0.1408450704,0.01293467353,0.9817794046,0.1517994859,0.2219753216
500791,72,F,TRUE,FALSE,canada,0.7746478873,0,0,0.2313624679,0.2018456551
500828,45,F,TRUE,FALSE,usa,0.3943661972,0.07080558301,0.9816355776,0,0.07868869602
500972,41,F,TRUE,TRUE,usa,1.354694836,0.1336836928,0.9786305424,0.4444444444,0.1021005829
500974,41,F,FALSE,FALSE,usa,0.338028169,0.08449140859,0.9807962611,0,0.1646972707
501087,56,F,TRUE,FALSE,usa,0.5492957746,0.09988669508,0.9830820804,0,0.1136411168
501125,46,M,TRUE,TRUE,usa,1.408450704,0.1000348147,0.9829317212,0,0.09406044128
501184,55,F,TRUE,TRUE,usa,1.535211268,0.1344229932,0.9778800636,0.08333333333,0.3090818781
501512,34,F,TRUE,TRUE,usa,1.23943662,0.1041731178,0.9787308466,0.3316195373,0.07667572937
501764,47,F,TRUE,FALSE,canada,0.4225352113,0.1006068876,0.9823509985,0,0.07630973544
501830,34,F,TRUE,TRUE,canada,1.23943662,0.010082536,0.9846746667,0.1666666667,0.04741654757
501897,44,F,TRUE,TRUE,usa,1.38028169,0,0,0,0.06166997804
501947,52,F,TRUE,TRUE,canada,1.542957746,0.07838874006,1.188729158,0,0.2387378364
502063,49,F,TRUE,FALSE,usa,0.4507042254,0.006926331009,0.9878785937,0,0.03293945415
502212,24,F,FALSE,FALSE,usa,0.2485915493,0.01096847764,0.9837753295,0,0.1878627493
502412,55,F,TRUE,TRUE,usa,1.635211268,0.1015818382,0.9813613065,0,0.1866707183
502435,39,F,TRUE,TRUE,usa,1.434859155,0.1917682142,0.9793807242,0.1666666667,0.2327577776
502444,34,F,FALSE,FALSE,canada,0.2394366197,0.07880121298,0.972765642,0,0.1978197218
502609,50,F,TRUE,FALSE,usa,0.4847887324,0.012920153,0.9817941447,0,0.1694105529
502626,37,F,TRUE,TRUE,canada,1.281690141,0.1954491717,0.9756441103,0,0.08911952316
502799,46,F,TRUE,FALSE,usa,0.4084507042,0.1472750431,0.9797619262,0,0.2095315278
502819,36,F,TRUE,FALSE,usa,0.2676056338,0,0,0,0.309447872
502826,47,F,TRUE,TRUE,usa,1.422535211,0.07233487602,0.9787463619,0,0.1191310258
502850,41,F,FALSE,TRUE,usa,1.338028169,0,0,0,0.05709505385
502875,45,F,TRUE,TRUE,canada,1.394366197,0.1380739194,0.9710013572,0.1666666667,0.1088831956
503042,25,F,FALSE,FALSE,usa,0.1126760563,0.194521366,0.9765859445,0.2750642674,0.09497542612
503058,26,F,FALSE,FALSE,canada,0.1267605634,0.1187456373,0.9639379896,0,0.07890829238
503161,47,F,TRUE,FALSE,canada,0.4225352113,0,0,0,0.07832270208
503483,19,F,FALSE,TRUE,usa,1.028169014,0,0,0,0.0973543867
503621,41,F,TRUE,FALSE,usa,0.338028169,0.01711231462,0.9775385973,0,0.1723831434
503918,26,F,FALSE,FALSE,usa,0.1267605634,0,0,0,0.06423193559
503973,44,F,FALSE,FALSE,canada,0.4802816901,0.06577308986,0.9853933266,0,0.2819254194
504240,44,F,FALSE,FALSE,usa,0.4052816901,0.04357537049,0.9805054868,0,0.214092799
504435,44,F,FALSE,FALSE,usa,0.3927816901,0.188903932,1.182288314,0.2953727506,0.2812505728
504473,33,F,FALSE,FALSE,usa,0.2253521127,0.1940740716,0.9770400021,0,0.09515842309
504610,63,F,TRUE,FALSE,usa,0.6478873239,0.1868155085,0.9844083152,0.3333333333,0.03751437833
504665,32,F,FALSE,FALSE,usa,0.2612676056,0.3624454652,0.9852616571,0,0.09486171345
504786,48,F,TRUE,TRUE,usa,1.436619718,0.1888610716,0.982331823,0.1562267923,0.1356007529
504892,30,F,FALSE,FALSE,usa,0.1830985915,0.01875468099,0.9772101522,0.4479862896,0.1377967165
504916,35,M,FALSE,TRUE,usa,1.253521127,0.02556952343,1.468953515,0,0.1498483739
504936,58,F,TRUE,FALSE,usa,0.5774647887,0.1045256278,0.9783730066,0.1512139389,0.1817769877
505062,37,F,FALSE,TRUE,usa,1.281690141,0.07735059588,0.9761024543,0.1328191945,0.08783854439
505172,31,M,TRUE,TRUE,usa,1.222183099,0.766775748,0.9678641503,0.1666666667,0.226113996
505285,43,F,FALSE,TRUE,usa,1.366197183,0.1484314977,0.9785879859,0.1212082262,0.2036756248
505414,47,F,TRUE,FALSE,usa,0.4225352113,0.01006000855,0.9846975348,0,0.0905834989
505498,36,M,FALSE,TRUE,usa,1.267605634,0.2804827752,0.9802787819,0,0.09955035031
505713,44,F,TRUE,FALSE,canada,0.4052816901,0.1032614339,0.9844321334,0.1111111111,0.1158251516
505747,38,F,FALSE,FALSE,usa,0.2957746479,0.1903549036,0.9808154042,0.1666666667,0.1110791593
505771,55,F,TRUE,TRUE,canada,1.535211268,0.08365454234,0.9800829214,0.08333333333,0.1150847595
505933,47,F,TRUE,FALSE,usa,0.4225352113,0.01027715886,1.317810434,0.08997429306,0.2328767123
505941,50,F,TRUE,TRUE,usa,1.539788732,0.1019272167,0.981010706,0,0.1548195403
506013,40,F,FALSE,FALSE,canada,0.348943662,0.1424132369,0.9846972432,0.08775492716,0.2144881809
506186,25,F,FALSE,FALSE,usa,0.1126760563,0.4766694911,0.9827667374,0.1666666667,0.2580257241
506234,38,F,TRUE,FALSE,usa,0.3457746479,0.1921151189,0.9750126471,0,0.1742563105
506250,43,F,FALSE,TRUE,usa,1.366197183,0.133480116,0.9788371972,0,0.1246209349
506347,17,F,FALSE,FALSE,usa,0,0,0,0,0.02159364216
506652,52,F,TRUE,TRUE,usa,1.492957746,0.01333667905,0.985952979,0.3333333333,0.0905834989
506675,48,F,FALSE,TRUE,usa,1.469953052,0.1322074744,0.9801290813,0.01940874036,0.1214923528
506704,55,F,TRUE,FALSE,canada,0.5852112676,0.1889516601,0.9893298741,0,0.1704405811
506777,59,F,TRUE,FALSE,usa,0.6415492958,0.3668446369,0.9807959696,0.3333333333,0.162447232
506807,42,F,TRUE,FALSE,usa,0.4396126761,0.0142040632,0.9791803208,0,0.2419558461
506858,46,F,FALSE,TRUE,usa,1.441784038,0.07034327027,0.9832157312,0.1623964582,0.1148507023
506990,25,F,FALSE,FALSE,usa,0.1126760563,0,0,0,0.08619157168
507036,36,F,FALSE,FALSE,usa,0.2676056338,0.1877516742,0.9834579946,0,0.1526194709
507376,35,F,TRUE,FALSE,usa,0.2535211268,0.1881630715,0.9830403769,0,0.07155181428
507395,46,F,TRUE,TRUE,usa,1.441784038,0.2297687956,1.23559028,0.1623964582,0.3675196987
507431,36,F,FALSE,FALSE,canada,0.2676056338,0.1328943277,0.9794318426,0.08714652956,0.1226079682
507505,49,F,TRUE,TRUE,usa,1.450704225,0.1902125913,0.9809598682,0,0.05229646671
507513,17,F,FALSE,FALSE,usa,0,0,0,0,0.0579490397
507531,24,F,FALSE,FALSE,usa,0.0985915493,0,0,0,0.08417860504
507617,48,F,TRUE,FALSE,canada,0.4366197183,0.1836829477,0.9875882405,0.1944301628,0.1074395529
507732,45,M,FALSE,FALSE,usa,0.3943661972,0.1027670843,1.146824806,0.1071122536,0.2613196696
507773,39,F,FALSE,FALSE,usa,0.3098591549,0.09737939887,0.9856272871,0,0.1233399561
508240,28,F,FALSE,FALSE,usa,0.2715962441,0.130908189,0.9814480119,0,0.2087340187
508360,36,F,FALSE,FALSE,usa,0.3176056338,0.01133517101,0.9834030918,0.1666666667,0.1318971088
508512,67,F,TRUE,FALSE,usa,0.7042253521,0,0,0,0.2565617484
508625,43,F,FALSE,FALSE,usa,0.3661971831,0.1937932681,1.22197846,0.3333333333,0.2519083969
508693,54,F,TRUE,FALSE,canada,0.5211267606,0.1079596289,0.9748870832,0.1773064839,0.1553644254
508848,53,F,TRUE,TRUE,usa,1.507042254,0.1924429051,0.9786958319,0,0.1480445467
508857,43,F,TRUE,FALSE,canada,0.3661971831,0.08862453934,0.9766006371,0.06666666667,0.1343197741
508860,28,M,TRUE,FALSE,usa,0.1549295775,0.105961434,0.9769154909,0.07095115681,0.07374777789
508866,30,F,FALSE,FALSE,usa,0.2330985915,0.07144771121,0.982094591,0.2222222222,0.1983780011
508877,52,F,TRUE,TRUE,usa,1.492957746,0.1605122454,0.9819303879,0.1009425878,0.196742073
508912,43,M,FALSE,FALSE,usa,0.3661971831,0.1004160743,1.314965024,0.01593830334,0.2343406881
508938,42,F,TRUE,FALSE,usa,0.3521126761,0.1348895285,0.9774064743,0,0.1895848583
508940,39,M,FALSE,FALSE,usa,0.3473591549,0.01694936549,0.9777040103,0,0.2289216794
508946,27,M,FALSE,FALSE,usa,0.1408450704,0.07243262262,0.9810947877,0,0.1366987347
508973,36,F,FALSE,FALSE,usa,0.2676056338,0.3701476693,0.9774429952,0.1666666667,0.1106928323
509036,40,F,FALSE,TRUE,usa,1.323943662,0.1882570263,0.9791503753,0,0.1037592806
509069,44,F,TRUE,FALSE,usa,0.3802816901,0.1980572352,0.9682612213,0,0.1420056468
509098,43,F,FALSE,FALSE,usa,0.3661971831,0.09965160864,0.9858027169,0.03290488432,0.1469668979
509160,54,M,FALSE,TRUE,usa,1.571126761,0.1935735855,0.9775480555,0,0.1932685143
509162,46,F,FALSE,FALSE,usa,0.4084507042,0,0,0.1666666667,0.04562724389
509221,39,F,FALSE,FALSE,usa,0.3265258216,0.1925365887,0.9786007318,0,0.1560256469
509242,42,M,FALSE,FALSE,usa,0.3854460094,0.02429121265,0.9702511538,0,0.1609836837
509272,20,F,FALSE,TRUE,usa,1.042253521,0,0,0,0.08564258078
509341,23,F,FALSE,FALSE,canada,0.08450704225,0.01817279618,0.9928169636,0,0.0686238628
509353,30,F,FALSE,FALSE,usa,0.1830985915,0.01627646944,0.9783870805,0.3333333333,0.04676589169
509359,43,F,FALSE,FALSE,usa,0.3661971831,0.05743234642,0.9813936328,0.08071979434,0.1096151835
509411,42,F,TRUE,FALSE,usa,0.4021126761,0.06415252409,0.9714274937,0.06992287918,0.1702487828
509419,41,F,FALSE,FALSE,usa,0.350528169,0.1833001006,0.9879768762,0,0.1537082092
509445,39,F,TRUE,FALSE,usa,0.3098591549,0.07628088211,0.9744648499,0.2222222222,0.08857053226
509454,40,F,FALSE,TRUE,usa,1.323943662,0.1864172894,0.9848125553,0.1666666667,0.0984523685
509467,27,M,FALSE,FALSE,usa,0.1408450704,0.2752330325,0.98422333,0.3333333333,0.09497542612
509516,45,F,FALSE,FALSE,usa,0.3943661972,0.1914263936,0.9797277132,0.1622679235,0.1329777964
509552,18,F,FALSE,FALSE,usa,0.01408450704,1.174925479,0,0,0.1158370804
509626,51,F,FALSE,TRUE,usa,1.478873239,0.4935526067,0.6730333301,0.07677806341,0.1482275437
509635,37,M,TRUE,FALSE,usa,0.2816901408,0.01506213536,0.9796197754,0,0.1213269894
509638,47,F,TRUE,TRUE,usa,1.422535211,0.008777666651,0,0,0.1121771411
509645,53,M,TRUE,FALSE,usa,0.5445422535,0.04810492751,1.181905141,0.03187660668,0.3061978548
509681,42,F,FALSE,TRUE,usa,1.352112676,0.07957928236,0.9738400699,0.08333333333,0.1255359197
509713,34,F,TRUE,TRUE,usa,1.23943662,0.1270656943,0.9853486054,0.1569980006,0.1173010562
509717,43,F,FALSE,FALSE,usa,0.3786971831,0.01116888744,0.9835718895,0,0.09875651468
509749,41,M,FALSE,FALSE,usa,0.3963615023,0.1345068596,0.9777949292,0.005949320602,0.2385290159
509763,49,F,TRUE,FALSE,usa,0.4757042254,0.1026020724,0.9794968363,0.05367609254,0.1935839715
509765,30,F,FALSE,FALSE,usa,0.1830985915,0.05960871878,0.9791843535,0.2503856041,0.1666492384
509822,38,M,FALSE,FALSE,usa,0.2957746479,0.075051434,0.9784363797,0,0.146214577
509826,63,F,TRUE,TRUE,usa,1.647887324,0.02609560014,0.9684194839,0,0.05132048288
509876,68,F,TRUE,FALSE,usa,0.7183098592,0,0,0,0.04959217819
509892,67,M,TRUE,FALSE,usa,0.7042253521,0,0,0,0.2223413155
509903,41,F,FALSE,FALSE,usa,0.418028169,0.1510525581,0.9848842367,0,0.204465525
509919,46,M,TRUE,FALSE,usa,0.4084507042,0.00862788779,0.9861513093,0,0.07740771724
509990,40,M,FALSE,FALSE,usa,0.373943662,0.01316231995,0.9815483162,0.1645244216,0.08069180293
510003,46,F,TRUE,TRUE,usa,1.408450704,0.1890495875,0.9821404567,0.3333333333,0.06313395378
510044,47,M,FALSE,FALSE,usa,0.5058685446,0.07013782158,0.9834242863,0.2306483862,0.2093309563
510078,36,F,TRUE,FALSE,usa,0.2676056338,0.1035744012,1.229338616,0,0.2146351099
510079,29,F,FALSE,FALSE,usa,0.1690140845,0.01183849691,0.9828921555,0,0.06986417558
510094,45,F,FALSE,FALSE,usa,0.3943661972,0.3699612434,0.9776322398,0,0.05618006902
510104,36,F,FALSE,TRUE,canada,1.267605634,0.07578432083,0.9755908595,0,0.1185820349
510108,52,F,TRUE,FALSE,usa,0.4929577465,0.3543960368,1.320996635,0,0.3087158841
510114,41,M,FALSE,FALSE,usa,0.388028169,0.06716900502,0.9864399782,0,0.2402708886
510134,47,F,FALSE,FALSE,usa,0.4425352113,0.1522645799,0.9836538891,0.1631676664,0.2143836031
510155,44,M,TRUE,TRUE,usa,1.38028169,0.01290132375,0.9850101731,0.2222222222,0.09314545645
510156,42,M,FALSE,FALSE,usa,0.3521126761,0.1076691412,0.9751819631,0.06666666667,0.1681742131
510170,26,F,FALSE,FALSE,canada,0.1267605634,0.128749042,0.9836398054,0.1309054556,0.1308428317
510185,44,F,TRUE,FALSE,usa,0.3802816901,0.07401376707,0.9794897362,0.09135389889,0.1679912161
510195,53,M,TRUE,FALSE,usa,0.5903755869,0.1271202155,0.9852932599,0,0.1733082797
510215,29,F,TRUE,FALSE,usa,0.1690140845,0.1875029788,0.9837104503,0.03701799486,0.1835662914
510219,43,M,TRUE,FALSE,canada,0.3661971831,0.01209836036,0.9844908152,0,0.1507895012
510227,32,M,FALSE,FALSE,usa,0.2112676056,0.1036407392,0.9792712749,0,0.05929101746
510257,49,F,TRUE,FALSE,usa,0.4507042254,0.007607595084,0.9879756373,0.3333333333,0.04776220851
510270,46,F,TRUE,TRUE,usa,1.408450704,0.01039673976,0,0,0.1844609432
510315,43,F,FALSE,FALSE,usa,0.4411971831,0.2802248741,0.9777211856,0,0.3097934578
510316,17,F,FALSE,TRUE,usa,1,0,0,0,0.163233295
510326,42,M,FALSE,FALSE,canada,0.3854460094,0.2806141055,0.9787608947,0.1814195944,0.2855885885
510328,36,F,FALSE,FALSE,usa,0.2676056338,0.0494638871,0.9805223058,0.02005141388,0.191048834
510343,38,F,TRUE,TRUE,usa,1.305774648,0.1021486711,1.14745257,0.1170522708,0.249890078
510356,51,F,TRUE,FALSE,usa,0.5038732394,0.09553454067,0.9875000397,0,0.1105534986
510365,45,F,FALSE,FALSE,usa,0.3943661972,0.05456247304,0.9843068989,0.1666666667,0.09332845341
510369,49,F,FALSE,FALSE,usa,0.467370892,0.01275196502,0.9819648757,0,0.1656900593
510393,49,M,FALSE,FALSE,canada,0.4507042254,0.01674683378,0.9779096043,0,0.1205950016
510418,35,F,TRUE,TRUE,usa,1.253521127,0,0,0,0.05831503364
510423,52,M,TRUE,TRUE,usa,1.492957746,0.190589974,0,0.1532133676,0.1043082715
510449,52,F,FALSE,TRUE,usa,1.555457746,0.1509757679,0.9734699052,0,0.2806728547
510459,30,M,FALSE,FALSE,canada,0.1830985915,0.132571062,0.9797599962,0.1111111111,0.169089198
510494,47,F,TRUE,FALSE,usa,0.4525352113,0.08641487038,0.9788437164,0.06666666667,0.1595646811
510537,48,F,TRUE,TRUE,usa,1.436619718,0.3851424106,0.9790646794,0.02776349614,0.1386385026
510543,19,M,FALSE,TRUE,canada,1.028169014,0,0,0,0.03476942382
510545,58,F,FALSE,FALSE,usa,0.5774647887,0,0,0,0.1158370804
510558,23,M,FALSE,TRUE,usa,1.184507042,0.6804197547,1.217304011,0,0.2652474794
510575,22,F,FALSE,TRUE,usa,1.070422535,0,0,0,0.05636306598
510610,34,F,TRUE,FALSE,usa,0.2394366197,0.01490315619,0.9797811584,0.2066838046,0.06825786887
510676,49,F,TRUE,TRUE,usa,1.450704225,0.07899076056,0.9744374902,0.1111111111,0.1260849106
510686,35,F,TRUE,FALSE,usa,0.3535211268,0.01739435453,0.9772522929,0.3333333333,0.3604227216
510707,40,F,FALSE,TRUE,canada,1.323943662,0.1915421419,0.988676385,0.3333333333,0.0973543867
510779,40,F,FALSE,FALSE,canada,0.323943662,0.1377804882,0.9744718031,0.08333333333,0.135234759
510828,21,F,FALSE,FALSE,usa,0.05633802817,0,0,0,0.07978667782
510836,41,F,FALSE,FALSE,usa,0.338028169,0.1200364361,0.9805415574,0,0.1780560494
510841,37,M,FALSE,FALSE,canada,0.2816901408,0.09233053504,1.091911444,0.0601756641,0.3171134116
510890,33,F,FALSE,FALSE,usa,0.2253521127,0.1930846664,0.9746541269,0.04010282776,0.1458282501
510899,54,F,TRUE,FALSE,usa,0.5211267606,0.1038624719,0.9790461896,0,0.09984314546
510946,46,F,TRUE,FALSE,canada,0.4084507042,0.1358188871,0.9764630637,0.2222222222,0.1804350099
510960,38,F,FALSE,FALSE,usa,0.2957746479,0.07327674276,0.9823112061,0,0.1804350099
510972,27,F,TRUE,TRUE,usa,1.174178404,0.1358274599,0.9764543613,0.1111111111,0.2248607766
511055,35,F,FALSE,FALSE,usa,0.3035211268,0.105574383,0.9773083942,0.1666666667,0.1750425718
511093,37,F,FALSE,TRUE,usa,1.356690141,0.009393262874,0.9853743617,0.1014567266,0.1736584097
511122,47,F,TRUE,FALSE,canada,0.5225352113,0.02216275633,0.9724117926,0,0.1720186162
511126,28,F,FALSE,FALSE,usa,0.1549295775,0.1370887102,0.9751740408,0.1288774636,0.1342791081
511140,40,F,FALSE,FALSE,usa,0.398943662,0.01029105855,0.9832311925,0.1868894602,0.1409330366
511142,41,F,TRUE,TRUE,usa,1.338028169,0.2451114934,0.9849438362,0.1111111111,0.1335877863
511195,53,F,TRUE,FALSE,usa,0.5070422535,0.1805872414,0.9907307541,0.1666666667,0.1588413678
511219,17,F,FALSE,FALSE,usa,0,0,0,0.3333333333,0.03403743595
511298,34,F,FALSE,FALSE,usa,0.2394366197,0.1926652973,0.9784700772,0.01850899743,0.1919638189
511331,47,F,FALSE,TRUE,canada,1.443963783,0.228282007,1.064407067,0.252377892,0.1668958262
511377,64,F,TRUE,FALSE,canada,0.661971831,0,0,0,0.1599393496
511397,36,F,FALSE,TRUE,usa,1.277605634,0.04605748696,0.9839835391,0.2,0.1679913259
511399,48,F,TRUE,TRUE,usa,1.436619718,0.1041074181,0.9800076365,0,0.09214913962
511418,52,F,TRUE,TRUE,usa,1.617957746,0.1085142638,0.9817858073,0.1316195373,0.1782415877
511433,50,F,TRUE,FALSE,usa,0.4647887324,0.1480070897,0.9805508342,0.2307626392,0.09979434627
511469,56,F,FALSE,FALSE,usa,0.5492957746,0.1951218376,0.9862102934,0,0.08179964446
511489,42,F,TRUE,FALSE,usa,0.3521126761,0.1947492571,0.9763546077,0.2098257641,0.1698211858
511502,46,M,TRUE,TRUE,usa,1.408450704,0.1889965395,0.9821943068,0,0.174213113
511504,34,F,FALSE,FALSE,usa,0.2394366197,0.01161088239,0.9831232116,0,0.1398096832
511535,51,F,TRUE,TRUE,usa,1.495539906,0.1237070613,0.9895452745,0.1269922879,0.1734277289
511549,51,F,TRUE,TRUE,canada,1.478873239,0.09622349471,0.9885033521,0,0.101197323
511552,18,M,FALSE,TRUE,usa,1.164084507,0.6921092815,1.489694928,0,0.3274797944
511560,38,F,FALSE,TRUE,usa,1.358274648,0.01562585355,0.9790475338,0.1666666667,0.1920255453
511568,20,F,FALSE,FALSE,usa,0.04225352113,0.6906038111,0,0,0.1002823382
511577,42,F,TRUE,FALSE,usa,0.4521126761,0.007585785571,0.9851343927,0,0.1320680652
511587,52,F,TRUE,TRUE,canada,1.492957746,0.2872585775,0.9720159579,0,0.1288298651
511613,42,F,FALSE,FALSE,usa,0.3521126761,0.2522910508,0.9776557233,0,0.1504235073
511638,34,F,FALSE,TRUE,usa,1.23943662,0.09665177163,0.9863659161,0.1111111111,0.08436160201
511665,46,M,FALSE,TRUE,usa,1.533450704,0.1835570258,1.3210494,0.1666666667,0.3311362162
511680,27,F,FALSE,FALSE,usa,0.1408450704,0.1296963438,0.9826781803,0.1666666667,0.1590243647
511712,28,F,FALSE,FALSE,usa,0.2215962441,0.1304653937,0.9814852508,0.23041988,0.1275658967
511764,54,M,TRUE,TRUE,usa,1.521126761,0.01176574535,0.9829660071,0,0.1121771411
511772,28,F,FALSE,FALSE,usa,0.1549295775,0.07770432373,0.9757433781,0.03444730077,0.07740771724
511783,47,F,TRUE,FALSE,usa,0.4225352113,0.05673758502,0.9806731859,0.02604970009,0.1452995922
511784,35,F,FALSE,FALSE,usa,0.4035211268,0.8822228399,0.9576252114,0,0.3332606318
511800,48,F,FALSE,FALSE,usa,0.4366197183,0.1602677779,0.9815009767,0.2269333066,0.1753110948
511803,37,F,TRUE,TRUE,usa,1.281690141,0.07476892609,0.9792474675,0.2730191374,0.1343197741
511805,38,F,FALSE,FALSE,usa,0.2957746479,0.1020523462,0.9808836845,0,0.1053249213
511809,41,M,FALSE,FALSE,usa,0.338028169,0.009692708916,0.985070388,0.1666666667,0.09277946251
511811,35,F,FALSE,FALSE,usa,0.2535211268,0.07243349479,0.9802092059,0.2299057412,0.1956237582
