user_id,Most Belonging Perk by names
521282,Free Checked Bags perk
521295,Free Hotel meal perk
521298,1 Night Free Hotel with Flight Perk
521309,Free Hotel meal perk
521316,Exclusive discount perk
521335,Exclusive discount perk
521343,Exclusive discount perk
521379,Free Hotel meal perk
521434,Free Checked Bags perk
521462,Free Hotel meal perk
521509,Exclusive discount perk
521514,No Cancellation fee perk
521587,No Cancellation fee perk
521607,Exclusive discount perk
521609,Free Hotel meal perk
521642,Free Hotel meal perk
521663,Exclusive discount perk
521695,No Cancellation fee perk
521708,Exclusive discount perk
521719,No Cancellation fee perk
521720,Free Checked Bags perk
521743,Exclusive discount perk
521748,No Cancellation fee perk
521768,No Cancellation fee perk
521818,Free Checked Bags perk
521865,Exclusive discount perk
521956,Exclusive discount perk
521963,Exclusive discount perk
521986,Free Hotel meal perk
522001,Free Hotel meal perk
522005,Free Hotel meal perk
522062,No Cancellation fee perk
522086,Exclusive discount perk
522112,Free Hotel meal perk
522118,No Cancellation fee perk
522184,Free Hotel meal perk
522201,1 Night Free Hotel with Flight Perk
522233,Exclusive discount perk
522237,1 Night Free Hotel with Flight Perk
522315,No Cancellation fee perk
522364,Free Checked Bags perk
522373,1 Night Free Hotel with Flight Perk
522375,1 Night Free Hotel with Flight Perk
522402,1 Night Free Hotel with Flight Perk
522426,Exclusive discount perk
522427,No Cancellation fee perk
522438,Free Hotel meal perk
522441,Free Checked Bags perk
522476,Free Checked Bags perk
522513,No Cancellation fee perk
522523,No Cancellation fee perk
522532,1 Night Free Hotel with Flight Perk
522624,1 Night Free Hotel with Flight Perk
522631,Free Checked Bags perk
522634,1 Night Free Hotel with Flight Perk
522639,Exclusive discount perk
522654,Exclusive discount perk
522687,Free Checked Bags perk
522745,1 Night Free Hotel with Flight Perk
522788,1 Night Free Hotel with Flight Perk
522809,Free Hotel meal perk
522911,Free Hotel meal perk
522927,Free Checked Bags perk
522937,Exclusive discount perk
522939,Free Hotel meal perk
522944,Free Checked Bags perk
522999,1 Night Free Hotel with Flight Perk
523077,No Cancellation fee perk
523090,Free Checked Bags perk
523228,No Cancellation fee perk
523256,1 Night Free Hotel with Flight Perk
523290,1 Night Free Hotel with Flight Perk
523301,Free Hotel meal perk
523338,Free Checked Bags perk
523454,Free Checked Bags perk
523484,No Cancellation fee perk
523503,Free Checked Bags perk
523505,No Cancellation fee perk
523511,Free Checked Bags perk
523517,Free Checked Bags perk
523559,No Cancellation fee perk
523612,No Cancellation fee perk
523666,Exclusive discount perk
523690,1 Night Free Hotel with Flight Perk
523700,1 Night Free Hotel with Flight Perk
523710,Free Checked Bags perk
523715,Free Checked Bags perk
523746,Free Checked Bags perk
523768,No Cancellation fee perk
523771,1 Night Free Hotel with Flight Perk
523787,Free Hotel meal perk
523800,No Cancellation fee perk
523807,Free Hotel meal perk
523819,1 Night Free Hotel with Flight Perk
523841,Free Checked Bags perk
523860,1 Night Free Hotel with Flight Perk
523866,Exclusive discount perk
523887,1 Night Free Hotel with Flight Perk
523913,Free Hotel meal perk
523981,1 Night Free Hotel with Flight Perk
524001,No Cancellation fee perk
524038,No Cancellation fee perk
524043,No Cancellation fee perk
524046,Free Checked Bags perk
524057,Free Hotel meal perk
524076,Free Hotel meal perk
524098,1 Night Free Hotel with Flight Perk
524116,No Cancellation fee perk
524167,1 Night Free Hotel with Flight Perk
524169,Exclusive discount perk
524172,1 Night Free Hotel with Flight Perk
524180,1 Night Free Hotel with Flight Perk
524211,1 Night Free Hotel with Flight Perk
524244,No Cancellation fee perk
524251,1 Night Free Hotel with Flight Perk
524313,1 Night Free Hotel with Flight Perk
524365,Exclusive discount perk
524383,1 Night Free Hotel with Flight Perk
524412,1 Night Free Hotel with Flight Perk
524419,Free Hotel meal perk
524484,Free Checked Bags perk
524572,Free Hotel meal perk
524606,Free Checked Bags perk
524668,Free Checked Bags perk
524722,Free Hotel meal perk
524728,Free Checked Bags perk
524739,Free Checked Bags perk
524766,1 Night Free Hotel with Flight Perk
524797,Free Hotel meal perk
524807,1 Night Free Hotel with Flight Perk
524834,Free Hotel meal perk
524842,1 Night Free Hotel with Flight Perk
524861,1 Night Free Hotel with Flight Perk
524895,No Cancellation fee perk
524909,No Cancellation fee perk
524926,Exclusive discount perk
524940,Free Hotel meal perk
524980,Exclusive discount perk
525022,Free Checked Bags perk
525034,No Cancellation fee perk
525081,Free Hotel meal perk
525106,1 Night Free Hotel with Flight Perk
525168,Free Hotel meal perk
525176,Exclusive discount perk
525201,Free Checked Bags perk
525212,Exclusive discount perk
525227,Exclusive discount perk
525308,Free Hotel meal perk
525377,Exclusive discount perk
525379,1 Night Free Hotel with Flight Perk
525389,1 Night Free Hotel with Flight Perk
525405,Free Checked Bags perk
525415,Free Hotel meal perk
525488,No Cancellation fee perk
525529,No Cancellation fee perk
525546,Free Hotel meal perk
525591,No Cancellation fee perk
525610,No Cancellation fee perk
525671,Exclusive discount perk
525761,1 Night Free Hotel with Flight Perk
525769,Exclusive discount perk
525804,Free Hotel meal perk
525806,No Cancellation fee perk
525842,No Cancellation fee perk
525844,Exclusive discount perk
525848,Free Hotel meal perk
525920,1 Night Free Hotel with Flight Perk
525975,Exclusive discount perk
525996,Exclusive discount perk
526036,Free Hotel meal perk
526062,Exclusive discount perk
526084,1 Night Free Hotel with Flight Perk
526102,Exclusive discount perk
526154,No Cancellation fee perk
526174,1 Night Free Hotel with Flight Perk
526206,Exclusive discount perk
526235,1 Night Free Hotel with Flight Perk
526239,Free Checked Bags perk
526256,1 Night Free Hotel with Flight Perk
526258,Exclusive discount perk
526297,Exclusive discount perk
526332,1 Night Free Hotel with Flight Perk
526365,1 Night Free Hotel with Flight Perk
526367,Free Checked Bags perk
526372,Free Hotel meal perk
526378,Free Hotel meal perk
526409,Exclusive discount perk
526443,Free Hotel meal perk
526490,1 Night Free Hotel with Flight Perk
526495,1 Night Free Hotel with Flight Perk
526540,No Cancellation fee perk
526565,Exclusive discount perk
526668,Free Hotel meal perk
526676,No Cancellation fee perk
526690,Free Checked Bags perk
526711,Exclusive discount perk
526740,1 Night Free Hotel with Flight Perk
526789,Exclusive discount perk
526837,Free Checked Bags perk
526855,1 Night Free Hotel with Flight Perk
526858,Free Hotel meal perk
526867,1 Night Free Hotel with Flight Perk
526901,Exclusive discount perk
526916,Free Hotel meal perk
526925,Exclusive discount perk
526950,1 Night Free Hotel with Flight Perk
526959,Free Checked Bags perk
527001,Free Hotel meal perk
527046,No Cancellation fee perk
527081,Free Hotel meal perk
527082,Free Checked Bags perk
527109,Free Checked Bags perk
527141,1 Night Free Hotel with Flight Perk
527142,Exclusive discount perk
527150,Exclusive discount perk
527158,Free Checked Bags perk
527187,Free Hotel meal perk
527280,Free Checked Bags perk
527321,1 Night Free Hotel with Flight Perk
527354,1 Night Free Hotel with Flight Perk
527359,Free Checked Bags perk
527365,No Cancellation fee perk
527393,1 Night Free Hotel with Flight Perk
527401,Exclusive discount perk
527452,1 Night Free Hotel with Flight Perk
527455,Free Checked Bags perk
527464,Free Checked Bags perk
527467,No Cancellation fee perk
527470,No Cancellation fee perk
527490,Free Hotel meal perk
527508,Free Checked Bags perk
527518,No Cancellation fee perk
527560,Free Hotel meal perk
527690,Free Checked Bags perk
527726,Free Hotel meal perk
527750,1 Night Free Hotel with Flight Perk
527801,Free Hotel meal perk
527857,Free Hotel meal perk
527928,1 Night Free Hotel with Flight Perk
527945,Free Hotel meal perk
527984,Free Hotel meal perk
527995,Free Hotel meal perk
528020,Exclusive discount perk
528028,1 Night Free Hotel with Flight Perk
528046,Exclusive discount perk
528061,1 Night Free Hotel with Flight Perk
528098,Free Hotel meal perk
528179,Exclusive discount perk
528193,1 Night Free Hotel with Flight Perk
528244,Free Checked Bags perk
528248,1 Night Free Hotel with Flight Perk
528281,1 Night Free Hotel with Flight Perk
528322,Exclusive discount perk
528330,Free Hotel meal perk
528378,Free Checked Bags perk
528413,Free Hotel meal perk
528421,Exclusive discount perk
528461,Exclusive discount perk
528490,Exclusive discount perk
528522,Free Checked Bags perk
528542,1 Night Free Hotel with Flight Perk
528567,No Cancellation fee perk
528580,1 Night Free Hotel with Flight Perk
528661,Exclusive discount perk
528688,Exclusive discount perk
528690,1 Night Free Hotel with Flight Perk
528706,No Cancellation fee perk
528735,Free Hotel meal perk
528743,No Cancellation fee perk
528828,Exclusive discount perk
528829,1 Night Free Hotel with Flight Perk
528842,1 Night Free Hotel with Flight Perk
528909,1 Night Free Hotel with Flight Perk
528936,Free Hotel meal perk
528942,Free Hotel meal perk
528953,No Cancellation fee perk
528967,1 Night Free Hotel with Flight Perk
528999,Exclusive discount perk
529019,Free Checked Bags perk
529023,No Cancellation fee perk
529082,No Cancellation fee perk
529205,Exclusive discount perk
529284,1 Night Free Hotel with Flight Perk
529332,Exclusive discount perk
529338,1 Night Free Hotel with Flight Perk
529406,Free Checked Bags perk
529420,Free Hotel meal perk
529422,Free Checked Bags perk
529424,Free Hotel meal perk
529428,No Cancellation fee perk
529436,Free Checked Bags perk
529501,Free Hotel meal perk
529510,Free Hotel meal perk
529566,1 Night Free Hotel with Flight Perk
529704,Free Checked Bags perk
529734,Free Checked Bags perk
529737,1 Night Free Hotel with Flight Perk
529768,No Cancellation fee perk
529857,Free Hotel meal perk
529879,Exclusive discount perk
529887,Free Hotel meal perk
529972,Free Hotel meal perk
530039,1 Night Free Hotel with Flight Perk
530118,Free Checked Bags perk
530188,Free Checked Bags perk
530223,1 Night Free Hotel with Flight Perk
530240,Free Hotel meal perk
530277,Free Hotel meal perk
530278,1 Night Free Hotel with Flight Perk
530282,Exclusive discount perk
530298,1 Night Free Hotel with Flight Perk
530315,Free Hotel meal perk
530322,Free Checked Bags perk
530329,Free Hotel meal perk
530365,No Cancellation fee perk
530371,No Cancellation fee perk
530374,1 Night Free Hotel with Flight Perk
530379,1 Night Free Hotel with Flight Perk
530385,Exclusive discount perk
530427,Exclusive discount perk
530514,Free Hotel meal perk
530543,Free Hotel meal perk
530585,Free Checked Bags perk
530592,1 Night Free Hotel with Flight Perk
530607,Exclusive discount perk
530633,Free Hotel meal perk
530666,Free Checked Bags perk
530667,Exclusive discount perk
530672,Free Hotel meal perk
530673,Free Hotel meal perk
530687,Free Hotel meal perk
530719,Free Checked Bags perk
530720,No Cancellation fee perk
530773,Free Hotel meal perk
530775,Free Checked Bags perk
530801,1 Night Free Hotel with Flight Perk
530810,1 Night Free Hotel with Flight Perk
530833,Free Hotel meal perk
530869,Free Hotel meal perk
530873,Free Hotel meal perk
530881,Free Hotel meal perk
530978,No Cancellation fee perk
531027,Free Checked Bags perk
531031,Free Checked Bags perk
531054,1 Night Free Hotel with Flight Perk
531073,Exclusive discount perk
531144,1 Night Free Hotel with Flight Perk
531158,Exclusive discount perk
531253,Free Hotel meal perk
531255,Free Hotel meal perk
531447,Exclusive discount perk
531456,1 Night Free Hotel with Flight Perk
531467,Exclusive discount perk
531475,1 Night Free Hotel with Flight Perk
531500,Free Hotel meal perk
531568,No Cancellation fee perk
531615,Free Checked Bags perk
531654,Free Checked Bags perk
531670,No Cancellation fee perk
531735,1 Night Free Hotel with Flight Perk
531739,1 Night Free Hotel with Flight Perk
531744,Exclusive discount perk
531745,No Cancellation fee perk
531777,1 Night Free Hotel with Flight Perk
531795,Free Checked Bags perk
531803,1 Night Free Hotel with Flight Perk
531807,Exclusive discount perk
531834,No Cancellation fee perk
531857,Free Checked Bags perk
531921,Free Checked Bags perk
531926,Exclusive discount perk
531931,1 Night Free Hotel with Flight Perk
531959,1 Night Free Hotel with Flight Perk
531971,Free Hotel meal perk
531994,Free Checked Bags perk
532063,Exclusive discount perk
532101,1 Night Free Hotel with Flight Perk
532119,No Cancellation fee perk
532215,1 Night Free Hotel with Flight Perk
532258,1 Night Free Hotel with Flight Perk
532259,Free Hotel meal perk
532279,1 Night Free Hotel with Flight Perk
532312,Free Checked Bags perk
532361,Exclusive discount perk
532387,No Cancellation fee perk
532390,Free Hotel meal perk
532410,Free Checked Bags perk
532432,Free Hotel meal perk
532433,1 Night Free Hotel with Flight Perk
532500,Free Checked Bags perk
532519,Free Checked Bags perk
532622,Exclusive discount perk
532651,Free Hotel meal perk
532653,1 Night Free Hotel with Flight Perk
532656,Free Checked Bags perk
532705,No Cancellation fee perk
532710,Free Checked Bags perk
532711,No Cancellation fee perk
532725,No Cancellation fee perk
532730,Exclusive discount perk
532748,Exclusive discount perk
532835,Free Hotel meal perk
532843,No Cancellation fee perk
532866,Exclusive discount perk
532905,1 Night Free Hotel with Flight Perk
533048,1 Night Free Hotel with Flight Perk
533117,1 Night Free Hotel with Flight Perk
533123,Free Hotel meal perk
533129,No Cancellation fee perk
533187,Free Hotel meal perk
